Specificity,Sensitivity,Threshold,Model,Outcome,FPR,Model_Type
0.6048582995951417,0.959349593495935,0.2426885515451431,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3951417004048583,Multimodal
0.605668016194332,0.959349593495935,0.24299741536378855,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.39433198380566803,Multimodal
0.6064777327935222,0.959349593495935,0.243019551038742,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.39352226720647776,Multimodal
0.6072874493927125,0.959349593495935,0.24313593655824656,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3927125506072875,Multimodal
0.6080971659919029,0.959349593495935,0.2432707399129867,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3919028340080971,Multimodal
0.6089068825910932,0.959349593495935,0.24338499456644053,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.39109311740890684,Multimodal
0.6097165991902834,0.959349593495935,0.2435038462281227,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3902834008097166,Multimodal
0.6105263157894737,0.959349593495935,0.24366650730371475,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3894736842105263,Multimodal
0.611336032388664,0.959349593495935,0.24382179975509638,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.38866396761133604,Multimodal
0.6121457489878542,0.959349593495935,0.2438636198639869,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.38785425101214577,Multimodal
0.6129554655870445,0.959349593495935,0.24389549344778055,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3870445344129555,Multimodal
0.6137651821862348,0.959349593495935,0.24395871907472605,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.38623481781376523,Multimodal
0.61457489878542515,0.959349593495935,0.2440399751067161,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.38542510121457485,Multimodal
0.6153846153846154,0.959349593495935,0.24421843886375424,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3846153846153846,Multimodal
0.6153846153846154,0.9566395663956639,0.24438291788101196,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3846153846153846,Multimodal
0.6161943319838057,0.9566395663956639,0.24452229589223862,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3838056680161943,Multimodal
0.617004048582996,0.9566395663956639,0.24472880363464355,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.38299595141700404,Multimodal
0.6178137651821862,0.9566395663956639,0.24491473287343976,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3821862348178138,Multimodal
0.6186234817813765,0.9566395663956639,0.24528335034847254,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3813765182186235,Multimodal
0.6194331983805668,0.9566395663956639,0.24567392468452448,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.38056680161943324,Multimodal
0.620242914979757,0.9566395663956639,0.24588106572628016,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.37975708502024297,Multimodal
0.6210526315789474,0.9566395663956639,0.24621064960956568,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3789473684210526,Multimodal
0.622672064777328,0.9566395663956639,0.2465737238526344,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.37732793522267205,Multimodal
0.6234817813765182,0.9566395663956639,0.24670433253049845,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3765182186234818,Multimodal
0.6242914979757085,0.9566395663956639,0.24706890434026713,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3757085020242915,Multimodal
0.6251012145748988,0.9566395663956639,0.24745469540357584,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.37489878542510124,Multimodal
0.625910931174089,0.9566395663956639,0.2475650086998939,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.374089068825911,Multimodal
0.6267206477732794,0.9566395663956639,0.24777672439813608,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3732793522267206,Multimodal
0.6275303643724697,0.9566395663956639,0.2481429055333137,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3724696356275303,Multimodal
0.6283400809716599,0.9566395663956639,0.2485144138336181,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.37165991902834006,Multimodal
0.6291497975708502,0.9566395663956639,0.2487493753433227,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3708502024291498,Multimodal
0.6299595141700405,0.9566395663956639,0.2488525435328483,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3700404858299595,Multimodal
0.6299595141700405,0.9512195121951219,0.24914470314979545,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3700404858299595,Multimodal
0.6307692307692307,0.9512195121951219,0.24959114193916315,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.36923076923076925,Multimodal
0.631578947368421,0.9512195121951219,0.24978276342153544,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.368421052631579,Multimodal
0.6323886639676113,0.9512195121951219,0.2498278766870498,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3676113360323887,Multimodal
0.6323886639676113,0.948509485094851,0.24989751726388926,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3676113360323887,Multimodal
0.6331983805668017,0.948509485094851,0.25000049918889994,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.36680161943319833,Multimodal
0.6340080971659919,0.948509485094851,0.25006693601608276,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.36599190283400806,Multimodal
0.6348178137651822,0.948509485094851,0.2500809580087662,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3651821862348178,Multimodal
0.6356275303643725,0.948509485094851,0.2501667141914367,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3643724696356275,Multimodal
0.6364372469635627,0.948509485094851,0.25032062828540796,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.36356275303643726,Multimodal
0.637246963562753,0.948509485094851,0.2504204958677292,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.362753036437247,Multimodal
0.6380566801619433,0.948509485094851,0.25049644708633423,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3619433198380567,Multimodal
0.6396761133603239,0.948509485094851,0.2506137639284134,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.36032388663967607,Multimodal
0.6404858299595142,0.948509485094851,0.250812366604805,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3595141700404858,Multimodal
0.6412955465587045,0.948509485094851,0.2510256767272949,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.35870445344129553,Multimodal
0.6421052631578947,0.948509485094851,0.251331627368927,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.35789473684210527,Multimodal
0.642914979757085,0.948509485094851,0.25160667300224304,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.357085020242915,Multimodal
0.6437246963562753,0.948509485094851,0.25171431899070734,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.35627530364372473,Multimodal
0.6445344129554655,0.948509485094851,0.2519239634275436,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.35546558704453446,Multimodal
0.6453441295546559,0.948509485094851,0.25212016701698303,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3546558704453441,Multimodal
0.6469635627530365,0.948509485094851,0.25217054784297943,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.35303643724696354,Multimodal
0.6477732793522267,0.948509485094851,0.25236511230468744,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3522267206477733,Multimodal
0.648582995951417,0.948509485094851,0.252667486667633,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.351417004048583,Multimodal
0.6502024291497975,0.948509485094851,0.25285936892032623,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.34979757085020247,Multimodal
0.6510121457489878,0.948509485094851,0.25311627984046936,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3489878542510122,Multimodal
0.6518218623481782,0.948509485094851,0.2533913254737854,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3481781376518218,Multimodal
0.6526315789473685,0.948509485094851,0.25372427701950073,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.34736842105263155,Multimodal
0.6534412955465587,0.948509485094851,0.2540825456380844,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3465587044534413,Multimodal
0.654251012145749,0.948509485094851,0.25422330200672144,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.345748987854251,Multimodal
0.6550607287449393,0.948509485094851,0.25432793796062464,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.34493927125506074,Multimodal
0.6566801619433198,0.948509485094851,0.2546707838773727,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3433198380566802,Multimodal
0.6574898785425102,0.948509485094851,0.2552135288715362,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3425101214574898,Multimodal
0.6591093117408907,0.948509485094851,0.2556027472019195,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3408906882591093,Multimodal
0.659919028340081,0.948509485094851,0.255883052945137,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.340080971659919,Multimodal
0.6607287449392713,0.948509485094851,0.256174772977829,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.33927125506072875,Multimodal
0.6615384615384615,0.948509485094851,0.2563457787036896,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3384615384615385,Multimodal
0.6623481781376518,0.948509485094851,0.2564458101987839,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3376518218623482,Multimodal
0.6631578947368421,0.948509485094851,0.25654447078704834,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.33684210526315794,Multimodal
0.6639676113360324,0.948509485094851,0.2566351443529129,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.33603238866396756,Multimodal
0.6647773279352227,0.948509485094851,0.25709713995456696,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3352226720647773,Multimodal
0.665587044534413,0.948509485094851,0.25755536556243896,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.334412955465587,Multimodal
0.6663967611336032,0.948509485094851,0.257609099149704,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.33360323886639676,Multimodal
0.6672064777327935,0.948509485094851,0.2577710300683975,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3327935222672065,Multimodal
0.6680161943319838,0.948509485094851,0.258075475692749,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3319838056680162,Multimodal
0.6696356275303643,0.948509485094851,0.25828039646148676,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3303643724696357,Multimodal
0.6704453441295547,0.948509485094851,0.25835275650024414,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3295546558704453,Multimodal
0.6720647773279352,0.948509485094851,0.2584551125764847,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.32793522267206476,Multimodal
0.6728744939271255,0.948509485094851,0.25876137614250183,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3271255060728745,Multimodal
0.6736842105263158,0.948509485094851,0.2590232193470001,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3263157894736842,Multimodal
0.674493927125506,0.948509485094851,0.2594142407178879,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.32550607287449396,Multimodal
0.6753036437246963,0.948509485094851,0.259803831577301,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3246963562753037,Multimodal
0.6761133603238867,0.948509485094851,0.2598343789577484,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3238866396761133,Multimodal
0.6777327935222672,0.948509485094851,0.26008619368076324,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.32226720647773277,Multimodal
0.6785425101214575,0.948509485094851,0.26034948229789734,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3214574898785425,Multimodal
0.6793522267206478,0.948509485094851,0.26043881475925446,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.32064777327935223,Multimodal
0.680161943319838,0.948509485094851,0.26055310666561127,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.31983805668016196,Multimodal
0.6809716599190283,0.948509485094851,0.260704830288887,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3190283400809717,Multimodal
0.6817813765182186,0.948509485094851,0.26089049875736237,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3182186234817814,Multimodal
0.682591093117409,0.948509485094851,0.26097020506858826,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.31740890688259105,Multimodal
0.6834008097165992,0.948509485094851,0.2610788941383362,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3165991902834008,Multimodal
0.6842105263157895,0.948509485094851,0.26119509339332575,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3157894736842105,Multimodal
0.6850202429149798,0.948509485094851,0.2613218277692795,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.31497975708502024,Multimodal
0.68582995951417,0.948509485094851,0.2614964097738266,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.31417004048582997,Multimodal
0.6866396761133603,0.948509485094851,0.2615656554698944,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3133603238866397,Multimodal
0.6874493927125506,0.948509485094851,0.26167845726013184,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.31255060728744943,Multimodal
0.6882591093117408,0.948509485094851,0.2617911249399185,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.31174089068825916,Multimodal
0.6898785425101215,0.948509485094851,0.2620883285999298,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3101214574898785,Multimodal
0.6906882591093118,0.948509485094851,0.26237818598747253,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.30931174089068825,Multimodal
0.691497975708502,0.948509485094851,0.2625175416469574,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.308502024291498,Multimodal
0.6923076923076923,0.948509485094851,0.2628254890441894,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3076923076923077,Multimodal
0.6931174089068826,0.948509485094851,0.26306372880935663,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.30688259109311744,Multimodal
0.6947368421052632,0.948509485094851,0.26336087286472315,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3052631578947368,Multimodal
0.6955465587044535,0.948509485094851,0.2636563777923584,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3044534412955465,Multimodal
0.697165991902834,0.948509485094851,0.26401984691619873,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.302834008097166,Multimodal
0.6979757085020243,0.948509485094851,0.26443265378475184,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.3020242914979757,Multimodal
0.6987854251012146,0.948509485094851,0.2646405398845672,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.30121457489878545,Multimodal
0.7004048582995951,0.948509485094851,0.26481907069683075,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.2995951417004049,Multimodal
0.7012145748987855,0.948509485094851,0.26492413878440857,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.29878542510121453,Multimodal
0.7020242914979757,0.948509485094851,0.2652588039636612,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.29797570850202426,Multimodal
0.702834008097166,0.948509485094851,0.2656726539134979,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.297165991902834,Multimodal
0.7036437246963563,0.948509485094851,0.26657186448574066,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.2963562753036437,Multimodal
0.7044534412955465,0.948509485094851,0.2674042582511902,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.29554655870445345,Multimodal
0.7060728744939271,0.948509485094851,0.26768824458122253,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.2939271255060729,Multimodal
0.7076923076923077,0.948509485094851,0.2679713666439056,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.29230769230769227,Multimodal
0.708502024291498,0.948509485094851,0.2682112157344818,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.291497975708502,Multimodal
0.7093117408906883,0.948509485094851,0.2685422748327255,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.29068825910931173,Multimodal
0.7101214574898785,0.948509485094851,0.2687701880931854,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.28987854251012146,Multimodal
0.7109311740890688,0.948509485094851,0.26900914311408997,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.2890688259109312,Multimodal
0.7117408906882591,0.948509485094851,0.2693955898284912,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.2882591093117409,Multimodal
0.7125506072874493,0.948509485094851,0.2697165012359619,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.28744939271255066,Multimodal
0.7125506072874493,0.94579945799458,0.26992514729499817,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.28744939271255066,Multimodal
0.7133603238866397,0.94579945799458,0.2701716274023056,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.2866396761133603,Multimodal
0.7133603238866397,0.943089430894309,0.2704429626464844,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.2866396761133603,Multimodal
0.71417004048583,0.943089430894309,0.2708693891763687,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.28582995951417,Multimodal
0.7149797570850203,0.943089430894309,0.27116522192955017,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.28502024291497974,Multimodal
0.7157894736842105,0.943089430894309,0.2712229937314987,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.28421052631578947,Multimodal
0.7165991902834008,0.943089430894309,0.2717326730489731,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.2834008097165992,Multimodal
0.7174089068825911,0.943089430894309,0.2722219228744507,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.28259109311740893,Multimodal
0.7182186234817813,0.943089430894309,0.27226388454437256,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.28178137651821866,Multimodal
0.719838056680162,0.943089430894309,0.27259247004985804,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.280161943319838,Multimodal
0.7206477732793523,0.943089430894309,0.2731736004352569,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.27935222672064774,Multimodal
0.7214574898785425,0.943089430894309,0.2737597227096557,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.2785425101214575,Multimodal
0.7222672064777328,0.943089430894309,0.27430604398250574,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.2777327935222672,Multimodal
0.7238866396761133,0.943089430894309,0.2746066600084304,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.27611336032388667,Multimodal
0.7246963562753036,0.943089430894309,0.27474643290042877,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.2753036437246964,Multimodal
0.725506072874494,0.943089430894309,0.2748616337776184,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.274493927125506,Multimodal
0.7263157894736842,0.943089430894309,0.27500638365745544,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.27368421052631575,Multimodal
0.7271255060728745,0.943089430894309,0.2753412127494812,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.2728744939271255,Multimodal
0.7279352226720648,0.943089430894309,0.27563315629959106,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.2720647773279352,Multimodal
0.728744939271255,0.943089430894309,0.27593500912189484,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.27125506072874495,Multimodal
0.7303643724696356,0.943089430894309,0.2763917744159698,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.2696356275303644,Multimodal
0.7319838056680162,0.943089430894309,0.2766625583171844,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.26801619433198376,Multimodal
0.7327935222672065,0.943089430894309,0.2768550217151642,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.2672064777327935,Multimodal
0.7336032388663968,0.943089430894309,0.2773898243904114,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.2663967611336032,Multimodal
0.734412955465587,0.943089430894309,0.27795635163784027,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.26558704453441295,Multimodal
0.7352226720647773,0.943089430894309,0.2783673405647278,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.2647773279352227,Multimodal
0.7360323886639676,0.943089430894309,0.27861554920673365,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.2639676113360324,Multimodal
0.7368421052631579,0.943089430894309,0.27891547977924347,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.26315789473684215,Multimodal
0.7376518218623481,0.943089430894309,0.2791967988014221,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.2623481781376519,Multimodal
0.7384615384615385,0.943089430894309,0.2797629982233047,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.2615384615384615,Multimodal
0.7392712550607288,0.943089430894309,0.2803535014390945,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.26072874493927123,Multimodal
0.740080971659919,0.943089430894309,0.2807567566633224,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.25991902834008096,Multimodal
0.7408906882591093,0.943089430894309,0.28131943941116333,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.2591093117408907,Multimodal
0.7417004048582996,0.943089430894309,0.2815290242433548,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.2582995951417004,Multimodal
0.7425101214574898,0.943089430894309,0.28158847987651825,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.25748987854251015,Multimodal
0.7425101214574898,0.940379403794038,0.2817136347293854,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.25748987854251015,Multimodal
0.7433198380566801,0.940379403794038,0.2820111215114593,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.2566801619433199,Multimodal
0.7441295546558705,0.940379403794038,0.282241553068161,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.2558704453441295,Multimodal
0.7449392712550608,0.940379403794038,0.2822684794664383,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.25506072874493924,Multimodal
0.745748987854251,0.940379403794038,0.2823323458433151,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.25425101214574897,Multimodal
0.7465587044534413,0.940379403794038,0.2824386060237884,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.2534412955465587,Multimodal
0.7473684210526316,0.940379403794038,0.2825915068387985,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.25263157894736843,Multimodal
0.7481781376518218,0.940379403794038,0.28282536566257477,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.25182186234817816,Multimodal
0.7489878542510121,0.940379403794038,0.28333334624767303,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.2510121457489879,Multimodal
0.7497975708502024,0.940379403794038,0.28397825360298157,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.2502024291497976,Multimodal
0.7506072874493928,0.940379403794038,0.28439921140670776,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.24939271255060724,Multimodal
0.751417004048583,0.940379403794038,0.2846957594156265,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.24858299595141697,Multimodal
0.7522267206477733,0.940379403794038,0.2848420739173889,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.2477732793522267,Multimodal
0.7538461538461538,0.940379403794038,0.2851322144269943,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.24615384615384617,Multimodal
0.7546558704453441,0.940379403794038,0.28558011353015894,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.2453441295546559,Multimodal
0.7554655870445344,0.940379403794038,0.28611053526401514,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.24453441295546563,Multimodal
0.75627530364372475,0.940379403794038,0.2865628451108932,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.24372469635627525,Multimodal
0.757085020242915,0.940379403794038,0.28700159490108484,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.24291497975708498,Multimodal
0.757085020242915,0.9376693766937669,0.28768433630466456,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.24291497975708498,Multimodal
0.7578947368421053,0.9376693766937669,0.28833499550819397,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.2421052631578947,Multimodal
0.7587044534412956,0.9376693766937669,0.2886749655008316,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.24129554655870444,Multimodal
0.7603238866396761,0.9376693766937669,0.28890828788280487,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.2396761133603239,Multimodal
0.7611336032388664,0.9376693766937669,0.28916217386722565,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.23886639676113364,Multimodal
0.7619433198380566,0.9376693766937669,0.2894314229488373,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.23805668016194337,Multimodal
0.7635627530364373,0.9376693766937669,0.2896834909915924,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.23643724696356272,Multimodal
0.7643724696356275,0.9376693766937669,0.290035605430603,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.23562753036437245,Multimodal
0.7651821862348178,0.9376693766937669,0.29064252972602844,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.23481781376518218,Multimodal
0.7668016194331984,0.9376693766937669,0.2910218089818954,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.23319838056680164,Multimodal
0.7676113360323886,0.9376693766937669,0.2911480963230133,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.23238866396761138,Multimodal
0.7684210526315789,0.9376693766937669,0.2914454936981201,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.2315789473684211,Multimodal
0.7692307692307693,0.9376693766937669,0.29185621440410614,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.23076923076923073,Multimodal
0.7700404858299595,0.9376693766937669,0.29207643866539,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.22995951417004046,Multimodal
0.7708502024291498,0.9376693766937669,0.2921810746192932,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.2291497975708502,Multimodal
0.7708502024291498,0.9349593495934959,0.292375311255455,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.2291497975708502,Multimodal
0.7708502024291498,0.9295392953929539,0.29264457523822784,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.2291497975708502,Multimodal
0.7716599190283401,0.9295392953929539,0.2930569350719452,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.22834008097165992,Multimodal
0.7724696356275303,0.9295392953929539,0.29341916739940643,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.22753036437246965,Multimodal
0.7732793522267206,0.9295392953929539,0.2937300503253937,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.22672064777327938,Multimodal
0.7748987854251013,0.9295392953929539,0.29444171488285065,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.22510121457489873,Multimodal
0.7765182186234818,0.9295392953929539,0.29509758949279785,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.2234817813765182,Multimodal
0.7773279352226721,0.9295392953929539,0.2953120321035385,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.22267206477732793,Multimodal
0.7781376518218623,0.9295392953929539,0.2953581213951111,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.22186234817813766,Multimodal
0.7789473684210526,0.9295392953929539,0.2954173684120178,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.2210526315789474,Multimodal
0.7797570850202429,0.9295392953929539,0.295449361205101,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.22024291497975712,Multimodal
0.7805668016194331,0.9295392953929539,0.29549311101436615,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.21943319838056685,Multimodal
0.7813765182186235,0.9295392953929539,0.2955334186553955,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.21862348178137647,Multimodal
0.7821862348178138,0.9295392953929539,0.2964115589857101,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.2178137651821862,Multimodal
0.7829959514170041,0.9295392953929539,0.2976137697696686,RNFL+Circle,Glaucoma+Suspect vs Healthy,0.21700404858299593,Multimodal
