Domain,Model,Model_Type,Outcome,Threshold,Specificity,Sensitivity,FPR
AL-SIGHT,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.4930923283100128,0.9964200477326969,0.10294117647058823,0.0035799522673031214
AL-SIGHT,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.49755603075027466,0.9976133651551312,0.10294117647058823,0.0023866348448687846
AL-SIGHT,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.5060412436723709,0.9976133651551312,0.09558823529411764,0.0023866348448687846
AL-SIGHT,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.5192891061306,0.9976133651551312,0.08088235294117647,0.0023866348448687846
AL-SIGHT,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.5289411544799805,0.9976133651551312,0.07352941176470588,0.0023866348448687846
AL-SIGHT,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.5356979668140411,0.9976133651551312,0.0661764705882353,0.0023866348448687846
AL-SIGHT,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.5404740869998932,0.9976133651551312,0.058823529411764705,0.0023866348448687846
AL-SIGHT,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.543336808681488,0.9976133651551312,0.051470588235294115,0.0023866348448687846
AL-SIGHT,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.547144740819931,0.9976133651551312,0.04411764705882353,0.0023866348448687846
AL-SIGHT,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.5509375035762787,0.9976133651551312,0.029411764705882353,0.0023866348448687846
AL-SIGHT,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.5559270977973938,0.9976133651551312,0.022058823529411766,0.0023866348448687846
AL-SIGHT,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.5590172111988068,0.9988066825775657,0.022058823529411766,0.0011933174224343368
AL-SIGHT,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.5606715977191925,0.9988066825775657,0.014705882352941176,0.0011933174224343368
AL-SIGHT,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.5843051075935364,0.9988066825775657,0.007352941176470588,0.0011933174224343368
AL-SIGHT,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.6240498423576355,1,0.007352941176470588,0
AL-SIGHT,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,Inf,1,0,0
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,-Inf,0,1,1
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.11405751109123224,0.0025188916876574307,1,0.9974811083123426
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.12408109381794925,0.005037783375314861,1,0.9949622166246851
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.13102652877569196,0.007556675062972292,1,0.9924433249370277
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.13673687726259232,0.010075566750629723,1,0.9899244332493703
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.1387675330042839,0.012594458438287154,1,0.9874055415617129
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.1392650231719017,0.015113350125944584,1,0.9848866498740554
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.13990020006895065,0.017632241813602016,1,0.982367758186398
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.1402638927102089,0.020151133501259445,1,0.9798488664987406
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.1404600366950035,0.022670025188916875,1,0.9773299748110831
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.14132087677717203,0.02518891687657431,1,0.9748110831234257
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.14222479611635205,0.027707808564231738,1,0.9722921914357683
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.1425870731472969,0.030226700251889168,1,0.9697732997481109
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.14527367800474167,0.0327455919395466,1,0.9672544080604534
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.1481292843818664,0.03526448362720403,1,0.964735516372796
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.1486345380544662,0.037783375314861464,1,0.9622166246851386
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.14956354349851603,0.04030226700251889,1,0.9596977329974811
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.15166218578815455,0.042821158690176324,1,0.9571788413098237
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.15308149158954615,0.04534005037783375,1,0.9546599496221663
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.1539647132158279,0.047858942065491183,1,0.9521410579345089
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.15498516708612442,0.05037783375314862,1,0.9496221662468514
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.15558082610368726,0.05289672544080604,1,0.947103274559194
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.15638279169797892,0.055415617128463476,1,0.9445843828715366
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.15751504898071284,0.055415617128463476,0.9957081545064378,0.9445843828715366
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.1606113165616989,0.05793450881612091,0.9957081545064378,0.9420654911838791
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.16307766735553741,0.060453400503778336,0.9957081545064378,0.9395465994962217
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.16324198991060257,0.06297229219143577,0.9957081545064378,0.9370277078085643
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.16458512097597122,0.0654911838790932,0.9957081545064378,0.9345088161209067
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.16595464199781415,0.06801007556675064,0.9957081545064378,0.9319899244332494
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.167276881635189,0.07052896725440806,0.9957081545064378,0.929471032745592
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.1686019748449325,0.07304785894206549,0.9957081545064378,0.9269521410579346
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.16881357133388514,0.07556675062972293,0.9957081545064378,0.924433249370277
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.16902987658977506,0.07808564231738035,0.9957081545064378,0.9219143576826196
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.16991929709911346,0.08060453400503778,0.9957081545064378,0.9193954659949622
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.17123524099588394,0.08312342569269521,0.9957081545064378,0.9168765743073048
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.1725914627313614,0.08564231738035265,0.9957081545064378,0.9143576826196473
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.17350920289754865,0.08816120906801007,0.9957081545064378,0.9118387909319899
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.1740447357296943,0.0906801007556675,0.9957081545064378,0.9093198992443325
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.1744082942605018,0.09319899244332494,0.9957081545064378,0.906801007556675
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.17447269707918164,0.09571788413098237,0.9957081545064378,0.9042821158690176
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.17453859001398087,0.0982367758186398,0.9957081545064378,0.9017632241813602
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.1760180294513702,0.10075566750629723,0.9957081545064378,0.8992443324937027
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.17757266759872437,0.10327455919395466,0.9957081545064378,0.8967254408060453
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.17773319780826563,0.10579345088161209,0.9957081545064378,0.8942065491183879
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.1780081391334533,0.10831234256926953,0.9957081545064378,0.8916876574307304
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.17905925959348673,0.11083123425692695,0.9957081545064378,0.889168765743073
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.1803832873702049,0.11335012594458438,0.9957081545064378,0.8866498740554156
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.1809267625212669,0.11586901763224182,0.9957081545064378,0.8841309823677582
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.1818066462874412,0.11838790931989925,0.9957081545064378,0.8816120906801007
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.18294492363929743,0.12090680100755667,0.9957081545064378,0.8790931989924433
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.183545246720314,0.12342569269521411,0.9957081545064378,0.8765743073047859
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.18399143218994135,0.12594458438287154,0.9957081545064378,0.8740554156171285
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.18422561138868326,0.12846347607052896,0.9957081545064378,0.871536523929471
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.18435356765985483,0.1309823677581864,0.9957081545064378,0.8690176322418136
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.18493394553661346,0.13350125944584382,0.9957081545064378,0.8664987405541562
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.18551077693700785,0.13602015113350127,0.9957081545064378,0.8639798488664987
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.1858627647161483,0.1385390428211587,0.9957081545064378,0.8614609571788413
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.18630065023899073,0.14105793450881612,0.9957081545064378,0.8589420654911839
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.1870007663965225,0.14357682619647355,0.9957081545064378,0.8564231738035264
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.18754519522190088,0.14609571788413098,0.9957081545064378,0.853904282115869
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.18779402971267695,0.1486146095717884,0.9957081545064378,0.8513853904282116
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.18821199238300318,0.15113350125944586,0.9957081545064378,0.8488664987405541
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.18866683542728419,0.15365239294710328,0.9957081545064378,0.8463476070528967
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.1892960220575332,0.1561712846347607,0.9957081545064378,0.8438287153652393
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.18988595157861704,0.15869017632241814,0.9957081545064378,0.8413098236775819
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.1904261931777,0.16120906801007556,0.9957081545064378,0.8387909319899245
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.19077360630035395,0.163727959697733,0.9957081545064378,0.836272040302267
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.19131751358509058,0.16624685138539042,0.9957081545064378,0.8337531486146096
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.191922552883625,0.16876574307304787,0.9957081545064378,0.8312342569269522
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.19286717474460596,0.1712846347607053,0.9957081545064378,0.8287153652392947
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.19482290744781489,0.17380352644836272,0.9957081545064378,0.8261964735516373
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.19675535708665845,0.17632241813602015,0.9957081545064378,0.8236775818639799
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.19762336462736124,0.17884130982367757,0.9957081545064378,0.8211586901763224
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.1978928074240684,0.181360201511335,0.9957081545064378,0.818639798488665
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.1982374340295791,0.18387909319899245,0.9957081545064378,0.8161209068010076
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.19946675747632975,0.18639798488664988,0.9957081545064378,0.8136020151133501
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.2011407688260078,0.1889168765743073,0.9957081545064378,0.8110831234256927
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.20189315825700754,0.19143576826196473,0.9957081545064378,0.8085642317380353
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.2020735368132591,0.19395465994962216,0.9957081545064378,0.8060453400503779
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.20255178958177567,0.19395465994962216,0.9914163090128756,0.8060453400503779
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.203418493270874,0.1964735516372796,0.9914163090128756,0.8035264483627205
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.20391784608364105,0.19899244332493704,0.9914163090128756,0.801007556675063
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.20418597012758255,0.20151133501259447,0.9914163090128756,0.7984886649874056
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.2045570835471153,0.2040302267002519,0.9914163090128756,0.7959697732997482
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.20523166656494135,0.20654911838790932,0.9914163090128756,0.7934508816120907
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.20586118847131724,0.20906801007556675,0.9914163090128756,0.7909319899244333
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.20730489492416382,0.21158690176322417,0.9914163090128756,0.7884130982367759
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.20864452421665192,0.2141057934508816,0.9914163090128756,0.7858942065491183
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.20963383466005325,0.21662468513853905,0.9914163090128756,0.783375314861461
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.21070680022239685,0.21914357682619648,0.9914163090128756,0.7808564231738035
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.21101681143045425,0.2216624685138539,0.9914163090128756,0.778337531486146
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.2113051414489746,0.22418136020151133,0.9914163090128756,0.7758186397984886
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.2114325389266014,0.22670025188916876,0.9914163090128756,0.7732997481108312
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.2118811085820198,0.22921914357682618,0.9914163090128756,0.7707808564231738
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.21273490786552424,0.23173803526448364,0.9914163090128756,0.7682619647355163
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.2131930217146873,0.23425692695214106,0.9914163090128756,0.7657430730478589
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.2135948836803436,0.23425692695214106,0.9871244635193133,0.7657430730478589
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.21398442983627314,0.2367758186397985,0.9871244635193133,0.7632241813602015
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.21411905437707895,0.23929471032745592,0.9871244635193133,0.7607052896725441
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.21463474631309504,0.24181360201511334,0.9871244635193133,0.7581863979848866
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.215208925306797,0.24433249370277077,0.9871244635193133,0.7556675062972292
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.21537996828556055,0.24685138539042822,0.9871244635193133,0.7531486146095718
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.21631239354610438,0.24937027707808565,0.9871244635193133,0.7506297229219143
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.2175741121172905,0.2518891687657431,0.9871244635193133,0.7481108312342569
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.21811119467020035,0.25440806045340053,0.9871244635193133,0.7455919395465995
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.21832698583602905,0.25692695214105793,0.9871244635193133,0.743073047858942
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.2187727093696594,0.25692695214105793,0.9828326180257511,0.743073047858942
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.21924236416816711,0.2594458438287154,0.9828326180257511,0.7405541561712846
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.2194150760769844,0.2619647355163728,0.9828326180257511,0.7380352644836272
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.21967846900224686,0.2619647355163728,0.9785407725321889,0.7380352644836272
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.21996576339006418,0.26448362720403024,0.9785407725321889,0.7355163727959697
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.22012381255626673,0.26448362720403024,0.9742489270386266,0.7355163727959697
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.22068754583597178,0.26700251889168763,0.9742489270386266,0.7329974811083124
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.22169813513755793,0.2695214105793451,0.9742489270386266,0.7304785894206549
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.22215331345796585,0.27204030226700254,0.9742489270386266,0.7279596977329974
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.2234068289399147,0.27455919395465994,0.9742489270386266,0.7254408060453401
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.22470615059137344,0.27455919395465994,0.9699570815450643,0.7254408060453401
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.22477907687425608,0.27455919395465994,0.9656652360515021,0.7254408060453401
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.22504018992185584,0.2770780856423174,0.9656652360515021,0.7229219143576826
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.22568283230066294,0.2795969773299748,0.9656652360515021,0.7204030226700252
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.22610383480787277,0.28211586901763225,0.9656652360515021,0.7178841309823678
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.2261964455246925,0.28463476070528965,0.9656652360515021,0.7153652392947103
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.2265304177999496,0.2871536523929471,0.9656652360515021,0.7128463476070529
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.22715539485216135,0.28967254408060455,0.9656652360515021,0.7103274559193955
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.2278373390436172,0.29219143576826195,0.9656652360515021,0.707808564231738
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.2288521975278854,0.2947103274559194,0.9656652360515021,0.7052896725440806
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.22977939993143082,0.2972292191435768,0.9656652360515021,0.7027707808564232
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.23006173968315125,0.29974811083123426,0.9656652360515021,0.7002518891687657
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.23043739795684814,0.3022670025188917,0.9656652360515021,0.6977329974811083
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.2312236204743385,0.3047858942065491,0.9656652360515021,0.6952141057934509
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.23186919838190076,0.30730478589420657,0.9656652360515021,0.6926952141057934
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.2323276624083519,0.30982367758186397,0.9656652360515021,0.6901763224181361
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.23272963613271708,0.3123425692695214,0.9656652360515021,0.6876574307304786
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.23311028629541392,0.3148614609571788,0.9656652360515021,0.6851385390428212
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.2336407899856567,0.31738035264483627,0.9656652360515021,0.6826196473551638
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.23399937152862546,0.3198992443324937,0.9656652360515021,0.6801007556675063
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.23415004462003705,0.3224181360201511,0.9656652360515021,0.6775818639798489
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.2342325747013092,0.3249370277078086,0.9656652360515021,0.6750629722921915
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.23462159186601633,0.327455919395466,0.9656652360515021,0.672544080604534
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.23531093448400495,0.327455919395466,0.9613733905579399,0.672544080604534
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.2358204126358032,0.327455919395466,0.9570815450643777,0.672544080604534
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.23623590916395185,0.32997481108312343,0.9570815450643777,0.6700251889168766
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.2366271913051605,0.33249370277078083,0.9570815450643777,0.6675062972292192
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.23691163212060923,0.3350125944584383,0.9570815450643777,0.6649874055415617
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.2370377108454704,0.3350125944584383,0.9527896995708155,0.6649874055415617
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.23739360272884366,0.33753148614609574,0.9527896995708155,0.6624685138539043
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.23792057484388351,0.34005037783375314,0.9527896995708155,0.6599496221662469
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.23826553672552103,0.3425692695214106,0.9527896995708155,0.6574307304785894
Hood,Fundus,Unimodal,Glaucoma+Suspect vs Healthy,0.2385843843221664,0.3425692695214106,0.9484978540772532,0.6574307304785894
